p,media,start,end,locator,person,person_uri,duration,frame
http://data.memad.eu/fr2/8h00-le-journal/9021eb2ed5333431ba924b1dd749b023c2605eff,http://data.memad.eu/fr2/8h00-le-journal/cf9a6498703451850d58aafd0bc9412600dfb2f6,423.0,437.0,https://platform.limecraft.com/api/production/2336/mo/808366/moa,"Rincquesen, Nathanaël de",http://data.memad.eu/agent/rincquesen-nathanael-de,14.0,./frames/memad_gt/8h00-le-journal_cf9a6498703451850d58aafd0bc9412600dfb2f6_426.jpg
http://data.memad.eu/fr2/8h00-le-journal/afef6bd0a9806952f57735bf1624afb892d20a5e,http://data.memad.eu/fr2/8h00-le-journal/cf9a6498703451850d58aafd0bc9412600dfb2f6,449.0,505.0,https://platform.limecraft.com/api/production/2336/mo/808366/moa,"Rincquesen, Nathanaël de",http://data.memad.eu/agent/rincquesen-nathanael-de,56.0,./frames/memad_gt/8h00-le-journal_cf9a6498703451850d58aafd0bc9412600dfb2f6_463.jpg
http://data.memad.eu/fr2/8h00-le-journal/bcd926e62a2ea1d38cf836fc78f2263a5a1dd875,http://data.memad.eu/fr2/8h00-le-journal/cf9a6498703451850d58aafd0bc9412600dfb2f6,317.0,357.0,https://platform.limecraft.com/api/production/2336/mo/808366/moa,"Rincquesen, Nathanaël de",http://data.memad.eu/agent/rincquesen-nathanael-de,40.0,./frames/memad_gt/8h00-le-journal_cf9a6498703451850d58aafd0bc9412600dfb2f6_327.jpg
http://data.memad.eu/fr2/8h00-le-journal/c9a37b9fbdb64ae4d53e2a0c1f0a73b3aab1bb8e,http://data.memad.eu/fr2/8h00-le-journal/cf9a6498703451850d58aafd0bc9412600dfb2f6,518.0,581.0,https://platform.limecraft.com/api/production/2336/mo/808366/moa,"Rincquesen, Nathanaël de",http://data.memad.eu/agent/rincquesen-nathanael-de,63.0,./frames/memad_gt/8h00-le-journal_cf9a6498703451850d58aafd0bc9412600dfb2f6_533.jpg
http://data.memad.eu/fr2/8h00-le-journal/e14adf774ca0de4abb49bfaa46a9d77c47ee148b,http://data.memad.eu/fr2/8h00-le-journal/cf9a6498703451850d58aafd0bc9412600dfb2f6,62.0,84.0,https://platform.limecraft.com/api/production/2336/mo/808366/moa,"Rincquesen, Nathanaël de",http://data.memad.eu/agent/rincquesen-nathanael-de,22.0,./frames/memad_gt/8h00-le-journal_cf9a6498703451850d58aafd0bc9412600dfb2f6_67.jpg
http://data.memad.eu/fr2/8h00-le-journal/eb2571ee3204d3ce9eff230835641330caa45e8f,http://data.memad.eu/fr2/8h00-le-journal/cf9a6498703451850d58aafd0bc9412600dfb2f6,603.0,633.0,https://platform.limecraft.com/api/production/2336/mo/808366/moa,"Rincquesen, Nathanaël de",http://data.memad.eu/agent/rincquesen-nathanael-de,30.0,./frames/memad_gt/8h00-le-journal_cf9a6498703451850d58aafd0bc9412600dfb2f6_610.jpg
http://data.memad.eu/fr2/8h00-le-journal/f2c0a7de4199e70b25da3b7a731d9d0b88f7049b,http://data.memad.eu/fr2/8h00-le-journal/cf9a6498703451850d58aafd0bc9412600dfb2f6,633.0,643.0,https://platform.limecraft.com/api/production/2336/mo/808366/moa,"Rincquesen, Nathanaël de",http://data.memad.eu/agent/rincquesen-nathanael-de,10.0,./frames/memad_gt/8h00-le-journal_cf9a6498703451850d58aafd0bc9412600dfb2f6_635.jpg
http://data.memad.eu/fr2/13-heures/0b82a602e690d593836a7c3c2ef9bf054edd01e3,http://data.memad.eu/fr2/13-heures/312f56e3ca31ea7ab20b540d127830a0ccf9d591,309.0,413.0,https://platform.limecraft.com/api/production/2336/mo/809452/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,104.0,./frames/memad_gt/13-heures_312f56e3ca31ea7ab20b540d127830a0ccf9d591_335.jpg
http://data.memad.eu/fr2/13-heures/203d6c128fb062caef9779fe2c772ad6224f3b0f,http://data.memad.eu/fr2/13-heures/312f56e3ca31ea7ab20b540d127830a0ccf9d591,2414.0,2519.0,https://platform.limecraft.com/api/production/2336/mo/809452/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,105.0,./frames/memad_gt/13-heures_312f56e3ca31ea7ab20b540d127830a0ccf9d591_2492.jpg
http://data.memad.eu/fr2/13-heures/2235aab3afd0ced435f2cca4cc1c8b08aaff125e,http://data.memad.eu/fr2/13-heures/312f56e3ca31ea7ab20b540d127830a0ccf9d591,198.0,283.0,https://platform.limecraft.com/api/production/2336/mo/809452/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,85.0,./frames/memad_gt/13-heures_312f56e3ca31ea7ab20b540d127830a0ccf9d591_219.jpg
http://data.memad.eu/fr2/13-heures/2423f837b9749c0eae85f49ffbb894e9f3e6ead2,http://data.memad.eu/fr2/13-heures/312f56e3ca31ea7ab20b540d127830a0ccf9d591,1048.0,1073.0,https://platform.limecraft.com/api/production/2336/mo/809452/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,25.0,./frames/memad_gt/13-heures_312f56e3ca31ea7ab20b540d127830a0ccf9d591_1054.jpg
http://data.memad.eu/fr2/13-heures/493cae3551fab982856fbdf9c1a89bca1253a528,http://data.memad.eu/fr2/13-heures/312f56e3ca31ea7ab20b540d127830a0ccf9d591,954.0,1048.0,https://platform.limecraft.com/api/production/2336/mo/809452/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,94.0,./frames/memad_gt/13-heures_312f56e3ca31ea7ab20b540d127830a0ccf9d591_977.jpg
http://data.memad.eu/fr2/13-heures/5e95ca7e936696af0c6f2ac9473dbe2cd2066257,http://data.memad.eu/fr2/13-heures/312f56e3ca31ea7ab20b540d127830a0ccf9d591,150.0,175.0,https://platform.limecraft.com/api/production/2336/mo/809452/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,25.0,./frames/memad_gt/13-heures_312f56e3ca31ea7ab20b540d127830a0ccf9d591_156.jpg
http://data.memad.eu/fr2/13-heures/6198d9dd854c4a1719df5d746568698605a8ea21,http://data.memad.eu/fr2/13-heures/312f56e3ca31ea7ab20b540d127830a0ccf9d591,1755.0,1835.0,https://platform.limecraft.com/api/production/2336/mo/809452/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,80.0,./frames/memad_gt/13-heures_312f56e3ca31ea7ab20b540d127830a0ccf9d591_1775.jpg
http://data.memad.eu/fr2/13-heures/761acad4809fc66034db840ec21d1f28870dca19,http://data.memad.eu/fr2/13-heures/312f56e3ca31ea7ab20b540d127830a0ccf9d591,436.0,534.0,https://platform.limecraft.com/api/production/2336/mo/809452/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,98.0,./frames/memad_gt/13-heures_312f56e3ca31ea7ab20b540d127830a0ccf9d591_460.jpg
http://data.memad.eu/fr2/13-heures/231618d52605a0b2b6b4f4d689f62d177bb07b45,http://data.memad.eu/fr2/13-heures/72322c5279865668cc4d5c9ff1d7646366939f6a,1817.0,1879.0,https://platform.limecraft.com/api/production/2336/mo/808382/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,62.0,./frames/memad_gt/13-heures_72322c5279865668cc4d5c9ff1d7646366939f6a_1832.jpg
http://data.memad.eu/fr2/13-heures/3802ef4c2dc98cdb4c4b8153a25acd97bb22ce34,http://data.memad.eu/fr2/13-heures/72322c5279865668cc4d5c9ff1d7646366939f6a,1155.0,1238.0,https://platform.limecraft.com/api/production/2336/mo/808382/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,83.0,./frames/memad_gt/13-heures_72322c5279865668cc4d5c9ff1d7646366939f6a_1175.jpg
http://data.memad.eu/fr2/13-heures/7da34156f8a86cc606a58112e3ff5c705547e81e,http://data.memad.eu/fr2/13-heures/72322c5279865668cc4d5c9ff1d7646366939f6a,1525.0,1613.0,https://platform.limecraft.com/api/production/2336/mo/808382/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,88.0,./frames/memad_gt/13-heures_72322c5279865668cc4d5c9ff1d7646366939f6a_1547.jpg
http://data.memad.eu/fr2/13-heures/9811f1c47f6306e8a363dfdb7b15e34e0b55e3d3,http://data.memad.eu/fr2/13-heures/312f56e3ca31ea7ab20b540d127830a0ccf9d591,1863.0,1919.0,https://platform.limecraft.com/api/production/2336/mo/809452/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,56.0,./frames/memad_gt/13-heures_312f56e3ca31ea7ab20b540d127830a0ccf9d591_1877.jpg
http://data.memad.eu/fr2/13-heures/0233e01d77ce668b258ac83e4edd1da22359afe9,http://data.memad.eu/fr2/13-heures/b8919ac070443f2b9482f3f577ea7af34c04e6f4,1032.0,1130.0,https://platform.limecraft.com/api/production/2336/mo/809017/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,98.0,./frames/memad_gt/13-heures_b8919ac070443f2b9482f3f577ea7af34c04e6f4_1080.jpg
http://data.memad.eu/fr2/13-heures/0ca12c765f9237af74bb4365940d5bc45baf7a04,http://data.memad.eu/fr2/13-heures/b8919ac070443f2b9482f3f577ea7af34c04e6f4,573.0,678.0,https://platform.limecraft.com/api/production/2336/mo/809017/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,105.0,./frames/memad_gt/13-heures_b8919ac070443f2b9482f3f577ea7af34c04e6f4_599.jpg
http://data.memad.eu/fr2/13-heures/67ee7170a6497017c8fa9a9f75c09329f8e3aa24,http://data.memad.eu/fr2/13-heures/b8919ac070443f2b9482f3f577ea7af34c04e6f4,2492.0,2500.0,https://platform.limecraft.com/api/production/2336/mo/809017/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,8.0,./frames/memad_gt/13-heures_b8919ac070443f2b9482f3f577ea7af34c04e6f4_2494.jpg
http://data.memad.eu/fr2/13-heures/81269e0f7baf1bdb0735578b656746a22e8917df,http://data.memad.eu/fr2/13-heures/b8919ac070443f2b9482f3f577ea7af34c04e6f4,1454.0,1551.0,https://platform.limecraft.com/api/production/2336/mo/809017/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,97.0,./frames/memad_gt/13-heures_b8919ac070443f2b9482f3f577ea7af34c04e6f4_1502.jpg
http://data.memad.eu/fr2/13-heures/a49726c66ac14327ccfbbc9580ed87b8599901cd,http://data.memad.eu/fr2/13-heures/b8919ac070443f2b9482f3f577ea7af34c04e6f4,2132.0,2218.0,https://platform.limecraft.com/api/production/2336/mo/809017/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,86.0,./frames/memad_gt/13-heures_b8919ac070443f2b9482f3f577ea7af34c04e6f4_2153.jpg
http://data.memad.eu/fr2/13-heures/aa59fe47af2a17462bc03f2f56577fcc2d56048a,http://data.memad.eu/fr2/13-heures/b8919ac070443f2b9482f3f577ea7af34c04e6f4,1341.0,1431.0,https://platform.limecraft.com/api/production/2336/mo/809017/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,90.0,./frames/memad_gt/13-heures_b8919ac070443f2b9482f3f577ea7af34c04e6f4_1363.jpg
http://data.memad.eu/fr2/13-heures/acc95aed38af2be651252ee20c6d7d87cce79b27,http://data.memad.eu/fr2/13-heures/b8919ac070443f2b9482f3f577ea7af34c04e6f4,1316.0,1326.0,https://platform.limecraft.com/api/production/2336/mo/809017/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,10.0,./frames/memad_gt/13-heures_b8919ac070443f2b9482f3f577ea7af34c04e6f4_1318.jpg
http://data.memad.eu/fr2/13-heures/7ec823fd715328dae55feef526c7fab6e35e15a3,http://data.memad.eu/fr2/13-heures/72322c5279865668cc4d5c9ff1d7646366939f6a,1406.0,1501.0,https://platform.limecraft.com/api/production/2336/mo/808382/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,95.0,./frames/memad_gt/13-heures_72322c5279865668cc4d5c9ff1d7646366939f6a_1429.jpg
http://data.memad.eu/fr2/13-heures/d34bf70b326e2e38f446cefc0e7919caa512e295,http://data.memad.eu/fr2/13-heures/b8919ac070443f2b9482f3f577ea7af34c04e6f4,1789.0,1883.0,https://platform.limecraft.com/api/production/2336/mo/809017/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,94.0,./frames/memad_gt/13-heures_b8919ac070443f2b9482f3f577ea7af34c04e6f4_1812.jpg
http://data.memad.eu/fr2/13-heures/eb4f12f285e63c3030a60c91affc481342737b41,http://data.memad.eu/fr2/13-heures/72322c5279865668cc4d5c9ff1d7646366939f6a,2193.0,2291.0,https://platform.limecraft.com/api/production/2336/mo/808382/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,98.0,./frames/memad_gt/13-heures_72322c5279865668cc4d5c9ff1d7646366939f6a_2217.jpg
http://data.memad.eu/fr2/13-heures/f28b261c79297547fddae39cd31675b87bc49449,http://data.memad.eu/fr2/13-heures/72322c5279865668cc4d5c9ff1d7646366939f6a,2146.0,2153.0,https://platform.limecraft.com/api/production/2336/mo/808382/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,7.0,./frames/memad_gt/13-heures_72322c5279865668cc4d5c9ff1d7646366939f6a_2147.jpg
http://data.memad.eu/fr2/13-heures/118230bf16db925b845942c35d0cd817d249b219,http://data.memad.eu/fr2/13-heures/ba98967dff964c47c89ba23d187dd241aaa28b55,685.0,731.0,https://platform.limecraft.com/api/production/2336/mo/808289/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,46.0,./frames/memad_gt/13-heures_ba98967dff964c47c89ba23d187dd241aaa28b55_696.jpg
http://data.memad.eu/fr2/13-heures/1a07f3387de2af9ac1b2db41c002229c573f83fe,http://data.memad.eu/fr2/13-heures/ba98967dff964c47c89ba23d187dd241aaa28b55,935.0,1020.0,https://platform.limecraft.com/api/production/2336/mo/808289/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,85.0,./frames/memad_gt/13-heures_ba98967dff964c47c89ba23d187dd241aaa28b55_977.jpg
http://data.memad.eu/fr2/13-heures/1a94570e51492d42be5d9ba5502f6e372ea68895,http://data.memad.eu/fr2/13-heures/ba98967dff964c47c89ba23d187dd241aaa28b55,2412.0,2434.0,https://platform.limecraft.com/api/production/2336/mo/808289/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,22.0,./frames/memad_gt/13-heures_ba98967dff964c47c89ba23d187dd241aaa28b55_2417.jpg
http://data.memad.eu/fr2/13-heures/1abec2cd8a0cf56192f7205cde92e136ddeb56a1,http://data.memad.eu/fr2/13-heures/ba98967dff964c47c89ba23d187dd241aaa28b55,825.0,911.0,https://platform.limecraft.com/api/production/2336/mo/808289/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,86.0,./frames/memad_gt/13-heures_ba98967dff964c47c89ba23d187dd241aaa28b55_846.jpg
http://data.memad.eu/fr2/13-heures/27003c94cc8d28ec915152cf9dc41d09f65468d5,http://data.memad.eu/fr2/13-heures/ba98967dff964c47c89ba23d187dd241aaa28b55,579.0,668.0,https://platform.limecraft.com/api/production/2336/mo/808289/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,89.0,./frames/memad_gt/13-heures_ba98967dff964c47c89ba23d187dd241aaa28b55_601.jpg
http://data.memad.eu/fr2/13-heures/339f3ab1852cf5182e1ed0a9dc1df8d467080757,http://data.memad.eu/fr2/13-heures/ba98967dff964c47c89ba23d187dd241aaa28b55,2214.0,2297.0,https://platform.limecraft.com/api/production/2336/mo/808289/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,83.0,./frames/memad_gt/13-heures_ba98967dff964c47c89ba23d187dd241aaa28b55_2234.jpg
http://data.memad.eu/fr2/13-heures/3a4a9981356b5c3c151f57173ceec48509f18d98,http://data.memad.eu/fr2/13-heures/ba98967dff964c47c89ba23d187dd241aaa28b55,1654.0,1765.0,https://platform.limecraft.com/api/production/2336/mo/808289/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,111.0,./frames/memad_gt/13-heures_ba98967dff964c47c89ba23d187dd241aaa28b55_1681.jpg
http://data.memad.eu/fr2/13-heures/6af35f574266704b39d11d9ec32aab2a1ef964fa,http://data.memad.eu/fr2/13-heures/ba98967dff964c47c89ba23d187dd241aaa28b55,1194.0,1299.0,https://platform.limecraft.com/api/production/2336/mo/808289/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,105.0,./frames/memad_gt/13-heures_ba98967dff964c47c89ba23d187dd241aaa28b55_1220.jpg
http://data.memad.eu/fr2/13-heures/9296a35105ed1a1b54e25af9274bd58be055e757,http://data.memad.eu/fr2/13-heures/ba98967dff964c47c89ba23d187dd241aaa28b55,78.0,101.0,https://platform.limecraft.com/api/production/2336/mo/808289/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,23.0,./frames/memad_gt/13-heures_ba98967dff964c47c89ba23d187dd241aaa28b55_93.jpg
http://data.memad.eu/fr2/13-heures/b1301a84ea3e0469d2925a74151231256714db5e,http://data.memad.eu/fr2/13-heures/ba98967dff964c47c89ba23d187dd241aaa28b55,1961.0,2065.0,https://platform.limecraft.com/api/production/2336/mo/808289/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,104.0,./frames/memad_gt/13-heures_ba98967dff964c47c89ba23d187dd241aaa28b55_2013.jpg
http://data.memad.eu/fr2/13-heures/06645d34aa3dde99304bd24902810ef6b16bf797,http://data.memad.eu/fr2/13-heures/dd5bc1b8a44809fb736ac6fbbf21a257abaef046,1670.0,1760.0,https://platform.limecraft.com/api/production/2336/mo/809734/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,90.0,./frames/memad_gt/13-heures_dd5bc1b8a44809fb736ac6fbbf21a257abaef046_1692.jpg
http://data.memad.eu/fr2/13-heures/44502625529e7950038de7414ca6ec550db630de,http://data.memad.eu/fr2/13-heures/dd5bc1b8a44809fb736ac6fbbf21a257abaef046,2487.0,2570.0,https://platform.limecraft.com/api/production/2336/mo/809734/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,83.0,./frames/memad_gt/13-heures_dd5bc1b8a44809fb736ac6fbbf21a257abaef046_2507.jpg
http://data.memad.eu/fr2/13-heures/7f11baac1c64b9a503d9392e202b4a5915dc2b03,http://data.memad.eu/fr2/13-heures/dd5bc1b8a44809fb736ac6fbbf21a257abaef046,858.0,937.0,https://platform.limecraft.com/api/production/2336/mo/809734/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,79.0,./frames/memad_gt/13-heures_dd5bc1b8a44809fb736ac6fbbf21a257abaef046_877.jpg
http://data.memad.eu/fr2/13-heures/0e74970d344527588f5b3e08cb486efb3a376560,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,315.0,433.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,118.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_344.jpg
http://data.memad.eu/fr2/13-heures/1f5393fb647a9451774f88fd8b75227abc9f7371,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,813.0,904.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,91.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_835.jpg
http://data.memad.eu/fr2/13-heures/48781a6b393ee4084cfd5647d019105a76bc00cd,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,1465.0,1551.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,86.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_1486.jpg
http://data.memad.eu/fr2/13-heures/4b63bf839f27750de7d60edf6efacfd7c8d79a2e,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,2009.0,2086.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,77.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_2028.jpg
http://data.memad.eu/fr2/13-heures/4b63bf839f27750de7d60edf6efacfd7c8d79a2e,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,2009.0,2107.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,98.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_2033.jpg
http://data.memad.eu/fr2/13-heures/a408dabd3a4ac5d4d8e9df03bf6d944f07cb2e52,http://data.memad.eu/fr2/13-heures/dd5bc1b8a44809fb736ac6fbbf21a257abaef046,1558.0,1646.0,https://platform.limecraft.com/api/production/2336/mo/809734/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,88.0,./frames/memad_gt/13-heures_dd5bc1b8a44809fb736ac6fbbf21a257abaef046_1580.jpg
http://data.memad.eu/fr2/13-heures/eab29749eb251131e49a8e3ba176ab6c0ee80096,http://data.memad.eu/fr2/13-heures/dd5bc1b8a44809fb736ac6fbbf21a257abaef046,2227.0,2235.0,https://platform.limecraft.com/api/production/2336/mo/809734/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,8.0,./frames/memad_gt/13-heures_dd5bc1b8a44809fb736ac6fbbf21a257abaef046_2229.jpg
http://data.memad.eu/fr2/13-heures/ed3b2978b820bd1509b0854118903242c45efa49,http://data.memad.eu/fr2/13-heures/dd5bc1b8a44809fb736ac6fbbf21a257abaef046,176.0,287.0,https://platform.limecraft.com/api/production/2336/mo/809734/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,111.0,./frames/memad_gt/13-heures_dd5bc1b8a44809fb736ac6fbbf21a257abaef046_203.jpg
http://data.memad.eu/fr2/13-heures/503c4b1261fde2d0e696ccb0000d12149b2a4218,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,99.0,118.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,19.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_103.jpg
http://data.memad.eu/fr2/13-heures/643ea4ce5d6686e26b86066e0a7d847d07a91d5b,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,1115.0,1207.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,92.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_1184.jpg
http://data.memad.eu/fr2/13-heures/73d16d35da99990c18323fa0e801841fbe50a6de,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,561.0,600.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,39.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_570.jpg
http://data.memad.eu/fr2/13-heures/7aac46df8db6e25f303b7e413e8f1d5a7ba8db54,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,600.0,624.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,24.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_606.jpg
http://data.memad.eu/fr2/13-heures/8311ffe93154950e83b7d2bd367d01a193e5af1b,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,925.0,968.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,43.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_935.jpg
http://data.memad.eu/fr2/13-heures/89365cf18981214b42358538d5d4f224b7454894,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,471.0,549.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,78.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_490.jpg
http://data.memad.eu/fr2/13-heures/8cd4ed9984b369f0075470fd8165f0813f34251e,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,1583.0,1678.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,95.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_1606.jpg
http://data.memad.eu/fr2/13-heures/95f32403c9e00e710afa1438b271825fcdbb35aa,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,1880.0,1978.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,98.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_1904.jpg
http://data.memad.eu/fr2/13-heures/a161c0b38a939d8062ec144e7ba174100705c760,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,1848.0,1858.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,10.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_1850.jpg
http://data.memad.eu/fr2/13-heures/b0e1507e3f0b14cb811c13adf1cab409e114afc2,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,2573.0,2579.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,6.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_2574.jpg
http://data.memad.eu/fr2/13-heures/b4e134fe66f3689e4c682414d37d51c233ba86ac,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,1217.0,1249.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,32.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_1225.jpg
http://data.memad.eu/fr2/13-heures/c24ef09a1b416fd61661fab2893c591822f3d3b0,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,162.0,277.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,115.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_190.jpg
http://data.memad.eu/fr2/13-heures/f0744c2ce63d408dff63d4174339a61ad98b4dc7,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,770.0,793.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,23.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_775.jpg
http://data.memad.eu/fr2/13-heures/f3bef0d4f5eb9d40d5b6f2e69f19ff423f175800,http://data.memad.eu/fr2/13-heures/b8919ac070443f2b9482f3f577ea7af34c04e6f4,990.0,1007.0,https://platform.limecraft.com/api/production/2336/mo/809017/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,17.0,./frames/memad_gt/13-heures_b8919ac070443f2b9482f3f577ea7af34c04e6f4_994.jpg
